j-cypher http://j-cypher.tumblr.com twitter.com/parkjamjam_kr 1
ten-ie http://ten-ie.tumblr.com twitter.com/flash_of_sun 1
luxingjae http://luxingjae.tumblr.com twitter.com/moonlightU_37 1
phillp http://phillp.tumblr.com twitter.com/amazingphil 4
jacksoons http://jacksoons.tumblr.com twitter.com/CANDYcandy1025 1
takuyoung http://takuyoung.tumblr.com twitter.com/WS_19940924 0
chrisprattdelicious http://chrisprattdelicious.tumblr.com twitter.com/prattprattpratt 5
versailles-gifs http://versailles-gifs.tumblr.com twitter.com/vlavla 1
unlikelyharmonygiver http://unlikelyharmonygiver.tumblr.com twitter.com/unlikelyharmony 15
mikeexmedina http://mikeexmedina.tumblr.com twitter.com/coolnojam 1
viridian-v http://viridian-v.tumblr.com twitter.com/_nuna_V 1
gracetriarchy http://gracetriarchy.tumblr.com twitter.com/gracyx33 4
subtle http://subtle.tumblr.com twitter.com/lehxay 2
envyami http://envyami.tumblr.com twitter.com/EnvYami 3
patientlights http://patientlights.tumblr.com twitter.com/patientlights 13
fkshidae http://fkshidae.tumblr.com twitter.com/ztaoz 1
tokyo7s http://tokyo7s.tumblr.com twitter.com/t7s_border 2
macrophotograph http://macrophotograph.tumblr.com twitter.com/hozkomurcu 2
positivedoodles http://positivedoodles.tumblr.com twitter.com/Emmnotemma 1
gukii http://gukii.tumblr.com twitter.com/weiya1015 1
captain-flint http://captain-flint.tumblr.com twitter.com/silverflints 5
dylanobrien http://dylanobrien.tumblr.com twitter.com/mitchsrapp 1
hyuunsiik http://hyuunsiik.tumblr.com twitter.com/hzmilya 1
kativmcgrath http://kativmcgrath.tumblr.com twitter.com/mozpanda16 1
lowkeysebastianstan http://lowkeysebastianstan.tumblr.com twitter.com/Ekkornkorn 1
talk-senpai-to-me http://talk-senpai-to-me.tumblr.com twitter.com/pinn_HQ365 1
bttfgifs http://bttfgifs.tumblr.com twitter.com/BacktotheFuture 1
tanassmiles http://tanassmiles.tumblr.com twitter.com/brinassmiles 9
sftn http://sftn.tumblr.com twitter.com/perfumedsea 1
nipahdubs http://nipahdubs.tumblr.com twitter.com/NipahDUBS 4
hobiswife http://hobiswife.tumblr.com twitter.com/FABULOUSBOY_JM 0
bayepaye http://bayepaye.tumblr.com twitter.com/littlestpen 1
accidental-rambler http://accidental-rambler.tumblr.com twitter.com/KlaroRambler 6
chiumonster http://chiumonster.tumblr.com twitter.com/alexmchiu 4
softykook http://softykook.tumblr.com twitter.com/heartthrob_jm 1
candygarnet http://candygarnet.tumblr.com twitter.com/AlterEgo218 1
bulecelup http://bulecelup.tumblr.com twitter.com/Zashache 1
sexatoxbridge http://sexatoxbridge.tumblr.com twitter.com/sexatoxbridge 13
bloodshack http://bloodshack.tumblr.com twitter.com/prettyboyrising 1
apollon-fasting http://apollon-fasting.tumblr.com twitter.com/sodaqt 1
danchoubrlde http://danchoubrlde.tumblr.com twitter.com/MiwasibaS 1
ifntjjong http://ifntjjong.tumblr.com twitter.com/jjong93_net 5
sooyulti http://sooyulti.tumblr.com twitter.com/81toujoursbelle 1
mxgxrx http://mxgxrx.tumblr.com twitter.com/ShannonColton 0
jihanlife http://jihanlife.tumblr.com twitter.com/NAJOO_ICE 0
hyukkiesdeliveryservice http://hyukkiesdeliveryservice.tumblr.com twitter.com/notvixx 2
huitality http://huitality.tumblr.com twitter.com/huanghying 2
byunlucid http://byunlucid.tumblr.com twitter.com/mamoribaek 1
lordparkjimin http://lordparkjimin.tumblr.com twitter.com/oasiskook0901 1
kayla-bird http://kayla-bird.tumblr.com twitter.com/kaylabashe 5
zeroyalfuckup http://zeroyalfuckup.tumblr.com twitter.com/_otadeku 2
lukealive http://lukealive.tumblr.com twitter.com/LukeJamesAlive 4
hiitaylorlynn http://hiitaylorlynn.tumblr.com twitter.com/hiitaylorlynn 13
colfernygma http://colfernygma.tumblr.com twitter.com/Giulia_Colfer 5
frenchshiro http://frenchshiro.tumblr.com twitter.com/FrenchShiro 5
skyphoi http://skyphoi.tumblr.com twitter.com/skyphoi 7
ladyluvinladies http://ladyluvinladies.tumblr.com twitter.com/Lrizz86 1
akiwithepuppy http://akiwithepuppy.tumblr.com twitter.com/OMYKOOKIE 0
leapingtitan http://leapingtitan.tumblr.com twitter.com/coastitan 5
aboutamoonlight http://aboutamoonlight.tumblr.com twitter.com/rosaria_galasso 1
kgoddesses http://kgoddesses.tumblr.com twitter.com/qqsmiles 2
bramblepelt https://bramblepelt.tumblr.com/ twitter.com/blairkitsch 2
venusianmoon https://venusianmoon.tumblr.com/ twitter.com/piscesaturn 1
thefoxunderthebooks https://thefoxunderthebooks.tumblr.com/ twitter.com/un_dementor_ 2
crastinating https://crastinating.tumblr.com/ twitter.com/hemachandrakv 2
shoeglazedonut https://shoeglazedonut.tumblr.com/ twitter.com/citizencain_ 2
marimopet https://marimopet.tumblr.com/ twitter.com/marmotpet 3
schocolateymenta https://schocolateymenta.tumblr.com/ twitter.com/crouchy929 2
everbright-mourning https://everbright-mourning.tumblr.com/ twitter.com/share 1
saekokittyneesan https://saekokittyneesan.tumblr.com/ twitter.com/197_369 0
cherrytisane https://cherrytisane.tumblr.com/ twitter.com/_cherrytisane 12
svntiagos https://svntiagos.tumblr.com/ twitter.com/uhurasulus 1
peach-pocket https://peach-pocket.tumblr.com/ twitter.com/nicxrette 2
livingthislifefornothing https://livingthislifefornothing.tumblr.com/ twitter.com/estephi_xoxo 2
devineirwin https://devineirwin.tumblr.com/ twitter.com/lxstboyafi 1
nightmares-of-purity https://nightmares-of-purity.tumblr.com/ twitter.com/apocalypse148 1
royalspacedryad https://royalspacedryad.tumblr.com/ twitter.com/fiveuntilplaces 3
earthtojuli https://earthtojuli.tumblr.com/ twitter.com/earthtojuli 11
seeking-further-illumination https://seeking-further-illumination.tumblr.com/ twitter.com/AnneMarieMcDee 2
imwellexcited https://imwellexcited.tumblr.com/ twitter.com/imwellexcited 13
soundfanatic https://soundfanatic.tumblr.com/ twitter.com/soundfanatic_ 12
floralhoe https://floralhoe.tumblr.com/ twitter.com/braziligiu 2
wakeupandlivewarrior https://wakeupandlivewarrior.tumblr.com/ twitter.com/ilragazzoluna 1
yalenayardeen https://yalenayardeen.tumblr.com/ twitter.com/ayeyorachel 2
showcaseshirley17 https://showcaseshirley17.tumblr.com/ twitter.com/BritishBexican 2
dangerouslyaddictivethings https://dangerouslyaddictivethings.tumblr.com/ twitter.com/fatems_19 1
s-fellows-art https://s-fellows-art.tumblr.com/ twitter.com/lime_child_vole 1
badjujubes https://badjujubes.tumblr.com/ twitter.com/xiaoxxia 1
miggylol https://miggylol.tumblr.com/ twitter.com/miggylol 8
vampiric-nephilim https://vampiric-nephilim.tumblr.com/ twitter.com/skyvales 2
storieshidingintheshadows https://storieshidingintheshadows.tumblr.com/ twitter.com/tweettotim 2
fiercelyaries https://fiercelyaries.tumblr.com/ twitter.com/fiercelyaries 13
cainfml https://cainfml.tumblr.com/ twitter.com/nsfwcain 4
writerintraining-us https://writerintraining-us.tumblr.com/ twitter.com/writermina_us 6
livingroar https://livingroar.tumblr.com/ twitter.com/livingroar 10
capituwrites https://capituwrites.tumblr.com/ twitter.com/brekkerss 1
chaosismymuse https://chaosismymuse.tumblr.com/ twitter.com/RetroRevival 1
splitfrettingfingers https://splitfrettingfingers.tumblr.com/ twitter.com/share 2
natachimikotsu https://natachimikotsu.tumblr.com/ twitter.com/NatachiMikotsu 6
eggletine https://eggletine.tumblr.com/ twitter.com/eggyeggletine 9
according-to-ally https://according-to-ally.tumblr.com/ twitter.com/Ally_Beil 3
annoyingyellowhouse https://annoyingyellowhouse.tumblr.com/ twitter.com/niinriina 2
emanuelle-goestodinosaurland https://emanuelle-goestodinosaurland.tumblr.com/ twitter.com/caseyaliston 3
theofficialqueendonuts https://theofficialqueendonuts.tumblr.com/ twitter.com/thedonutpalace0 5
daniisntcool https://daniisntcool.tumblr.com/ twitter.com/daniisntcool 12
lenarakahn https://lenarakahn.tumblr.com/ twitter.com/holosweet 1
eatalldirtygrass https://eatalldirtygrass.tumblr.com/ twitter.com/mk_macaroni 1
sassychocoholic https://sassychocoholic.tumblr.com/ twitter.com/Twitter 1
ruthsic https://ruthsic.tumblr.com/ twitter.com/ruthsic 7
spacegaylra https://spacegaylra.tumblr.com/ twitter.com/lvnceaoltron 2
maddhatter1x https://maddhatter1x.tumblr.com/ twitter.com/MaddHatter1x 7
tessacrowley https://tessacrowley.tumblr.com/ twitter.com/tessacordelia 6
strangewinters https://strangewinters.tumblr.com/ twitter.com/strangewinters 14
eggsandhailey https://eggsandhailey.tumblr.com/ twitter.com/daifuku_channel 2
naome https://naome.tumblr.com/ twitter.com/sunshowerwitch 1
hyp3rion https://hyp3rion.tumblr.com/ twitter.com/SmolBabyBot 1
jeffwcpa https://jeffwcpa.tumblr.com/ twitter.com/jeffwcpa 8
reallyrealghost https://reallyrealghost.tumblr.com/ twitter.com/reallyrealghost 15
blockartist https://blockartist.tumblr.com/ twitter.com/yourdndstories 2
thesydneyelizabethblog https://thesydneyelizabethblog.tumblr.com/ twitter.com/SydneyEliza99 5
plastichoe https://plastichoe.tumblr.com/ twitter.com/amypagaza 1
calcmity https://calcmity.tumblr.com/ twitter.com/IovesphiI 1
plastic-pipes https://plastic-pipes.tumblr.com/ twitter.com/Plastic_pipes 6
httphydrated https://httphydrated.tumblr.com/ twitter.com/neasfi 1
bumie-hyung https://bumie-hyung.tumblr.com/ twitter.com/kooo_gi 1
hybridshadowz https://hybridshadowz.tumblr.com/ twitter.com/hybridshadowz 13
kontaliashitposts https://kontaliashitposts.tumblr.com/ twitter.com/kontaliaabridge 8
matsuolover666 https://matsuolover666.tumblr.com/ twitter.com/arterymex 2
spooky-n-spoopy https://spooky-n-spoopy.tumblr.com/ twitter.com/Witch413 0
gingerlsly https://gingerlsly.tumblr.com/ twitter.com/leseuuly 2
goddamnit-seimei https://goddamnit-seimei.tumblr.com/ twitter.com/oxjxxo 1
howabouticallyou https://howabouticallyou.tumblr.com/ twitter.com/yuurivoice 2
buckynatisreal https://buckynatisreal.tumblr.com/ twitter.com/buckynatisreal 14
westoftheglass https://westoftheglass.tumblr.com/ twitter.com/kelsey_beaker 1
meanheans https://meanheans.tumblr.com/ twitter.com/meanheans 9
tallyiaboo https://tallyiaboo.tumblr.com/ twitter.com/tallyiaboo 10
princessn0body https://princessn0body.tumblr.com/ twitter.com/@JessieRaeFisher 3
lonniebegood https://lonniebegood.tumblr.com/ twitter.com/lonniebegood 12
every-loki-lies https://every-loki-lies.tumblr.com/ twitter.com/JDMorgan 1
msfangirlgonewild https://msfangirlgonewild.tumblr.com/ twitter.com/peachmog 1
morgan-leigh https://morgan-leigh.tumblr.com/ twitter.com/MLDavies 1
alohaspaceman https://alohaspaceman.tumblr.com/ twitter.com/alohaspaceman 13
anxietytwist https://anxietytwist.tumblr.com/ twitter.com/LeiraBeira 1
risksofpainfuljazzbattle https://risksofpainfuljazzbattle.tumblr.com/ twitter.com/CalzadaSabrina 2
leoneabbacchios https://leoneabbacchios.tumblr.com/ twitter.com/kakyoin420 1
riteofashkente https://riteofashkente.tumblr.com/ twitter.com/riteofashkente 14
min-natural https://min-natural.tumblr.com/ twitter.com/THEHO218 0
aspiringweeb https://aspiringweeb.tumblr.com/ twitter.com/chan_cosplay 2
katesattic https://katesattic.tumblr.com/ twitter.com/KatesAttic7 4
hyper-depressed https://hyper-depressed.tumblr.com/ twitter.com/hyper_depressed 9
forcechokedaniel https://forcechokedaniel.tumblr.com/ twitter.com/ewitssierra 2
moodyum https://moodyum.tumblr.com/ twitter.com/Mariam_Wehbee 1
saeranlover https://saeranlover.tumblr.com/ twitter.com/SaeranLover 5
taexquila https://taexquila.tumblr.com/ twitter.com/ydtk_wim 1
gaymacs https://gaymacs.tumblr.com/ twitter.com/rhapsodysinblue 1
writingpoetryandtakingpictures https://writingpoetryandtakingpictures.tumblr.com/ twitter.com/angelicalyssa24 2
sunburnthowell https://sunburnthowell.tumblr.com/ twitter.com/sunburnthowell 14
n00dl3gal https://n00dl3gal.tumblr.com/ twitter.com/n00dl3gal 9
onecinnamonowl https://onecinnamonowl.tumblr.com/ twitter.com/sjthekpopgirl 1
fragrantae https://fragrantae.tumblr.com/ twitter.com/Rgrey613 2
anglefacedwitch https://anglefacedwitch.tumblr.com/ twitter.com/Noeeyy11233 1
temete-la-bella https://temete-la-bella.tumblr.com/ twitter.com/j_hopebox 1
dimplevity https://dimplevity.tumblr.com/ twitter.com/SD_jimin 2
bvbfob https://bvbfob.tumblr.com/ twitter.com/riichag_ 0
heiseiii https://heiseiii.tumblr.com/ twitter.com/heiseiii 8
aikibriarrose https://aikibriarrose.tumblr.com/ twitter.com/AikiBriarRose 4
blxck-baccarat https://blxck-baccarat.tumblr.com/ twitter.com/_naokoma 1
sarahmariepardy https://sarahmariepardy.tumblr.com/ twitter.com/SarahMariePardy 4
hahaidoloveyou https://hahaidoloveyou.tumblr.com/ twitter.com/maraclejaclyn 1
emmachronospanner2017 https://emmachronospanner2017.tumblr.com/ twitter.com/ChronoSpanner94 6
tahajodahmed https://tahajodahmed.tumblr.com/ twitter.com/triBBOMgle_GOT7 1
honeyjaehwan https://honeyjaehwan.tumblr.com/ twitter.com/Hotbody1110 1
buzzfeed https://buzzfeed.tumblr.com/ twitter.com/buzzfeed 8
cutedaya https://cutedaya.tumblr.com/ twitter.com/kittendaya 4
infinitelostflowers https://infinitelostflowers.tumblr.com/ twitter.com/minimilli_ 3
dowown https://dowown.tumblr.com/ twitter.com/everydayb_ 1
daughteroblivion https://daughteroblivion.tumblr.com/ twitter.com/AlisonCousens 2
cringeytae https://cringeytae.tumblr.com/ twitter.com/limited_rm 1
phabulousbananas https://phabulousbananas.tumblr.com/ twitter.com/MYDEAREHEH 0
bangtanegyo https://bangtanegyo.tumblr.com/ twitter.com/bangtanegyo 11
theresnewtenoughmemes https://theresnewtenoughmemes.tumblr.com/ twitter.com/RomanceBloom_HW 1
sinceramenteidk https://sinceramenteidk.tumblr.com/ twitter.com/StickwitU_jk 1
socjin https://socjin.tumblr.com/ twitter.com/JOONIC912 0
agstud https://agstud.tumblr.com/ twitter.com/951013_jimin 0
thejindiaries https://thejindiaries.tumblr.com/ twitter.com/spring030993 2
letsjhope https://letsjhope.tumblr.com/ twitter.com/thequator1204 1
ask-witch-namjoon https://ask-witch-namjoon.tumblr.com/ twitter.com/deepseakoi 1
oceanwavcs https://oceanwavcs.tumblr.com/ twitter.com/YouAreMyHOPE218 1
btsbound https://btsbound.tumblr.com/ twitter.com/BTS_MINSUUB 0
isailorgalaxia https://isailorgalaxia.tumblr.com/ twitter.com/isailorgalaxia 14
zlolis https://zlolis.tumblr.com/ twitter.com/larindobro 1
sugaisforeverjudgingyou https://sugaisforeverjudgingyou.tumblr.com/ twitter.com/hearthope218 1
taendency https://taendency.tumblr.com/ twitter.com/_cherry_1230 1
castellla https://castellla.tumblr.com/ twitter.com/liveingalpal 1
buckfoi https://buckfoi.tumblr.com/ twitter.com/Sorecatsdick 2
iwouldvethoughtofabetterurl https://iwouldvethoughtofabetterurl.tumblr.com/ twitter.com/dariusmarder 2
kucala https://kucala.tumblr.com/ twitter.com/kucalaa 6
agaylien https://agaylien.tumblr.com/ twitter.com/queertracer 1
whimery https://whimery.tumblr.com/ twitter.com/Whimmery 4
turnedreamsintoanempire https://turnedreamsintoanempire.tumblr.com/ twitter.com/pinkskiesluk 2
ai-goddess https://ai-goddess.tumblr.com/ twitter.com/saadvlla 1
pissgender https://pissgender.tumblr.com/ twitter.com/yesitsalex___ 1
kurain-master https://kurain-master.tumblr.com/ twitter.com/wamsnzs 1
merr0w https://merr0w.tumblr.com/ twitter.com/merr0w 6
isayoldbean https://isayoldbean.tumblr.com/ twitter.com/WorldAndScience 2
kimlypso https://kimlypso.tumblr.com/ twitter.com/kimlypso 8
mr-ore https://mr-ore.tumblr.com/ twitter.com/ser_oreides 3
it-might-be-satan https://it-might-be-satan.tumblr.com/ twitter.com/tachi_ore_mimi 2
skinner0box https://skinner0box.tumblr.com/ twitter.com/KTTTIN 0
vexzal https://vexzal.tumblr.com/ twitter.com/Vexzal 5
smorgasbordgie https://smorgasbordgie.tumblr.com/ twitter.com/EricUnLtd 1
ryshai https://ryshai.tumblr.com/ twitter.com/ryshai01 6
bookewyrm https://bookewyrm.tumblr.com/ twitter.com/Cleric_The_Eric 1
planetsedge https://planetsedge.tumblr.com/ twitter.com/vanguardparty 2
petit-goliath https://petit-goliath.tumblr.com/ twitter.com/coolstoryaniki 2
iwhatevz https://iwhatevz.tumblr.com/ twitter.com/Polarishope218 1
ryseofthephoenyx https://ryseofthephoenyx.tumblr.com/ twitter.com/_cherry_1230 2
cyypurr https://cyypurr.tumblr.com/ twitter.com/becauseofV95 1
safejimin https://safejimin.tumblr.com/ twitter.com/dodg1123 0
danyydann4 https://danyydann4.tumblr.com/ twitter.com/double_fis 1
jjoen https://jjoen.tumblr.com/ twitter.com/jeonsfw_ 1
prescillaexo https://prescillaexo.tumblr.com/ twitter.com/BTS_MINSUUB 0
sunflowersjin https://sunflowersjin.tumblr.com/ twitter.com/moodforlove613 2
omgwarmtearss https://omgwarmtearss.tumblr.com/ twitter.com/morethan0309 1
mini2min https://mini2min.tumblr.com/ twitter.com/miningfulmoment 4
sunshinesnet https://sunshinesnet.tumblr.com/ twitter.com/JINSpoonful 1
holdmehoseok https://holdmehoseok.tumblr.com/ twitter.com/StrawBriBri 0
najlakookie https://najlakookie.tumblr.com/ twitter.com/JSWD_JM 0
minyoongisleeps https://minyoongisleeps.tumblr.com/ twitter.com/Hello_VK 1
pinkhairedminie https://pinkhairedminie.tumblr.com/ twitter.com/minminkookie 3
daniellam30 https://daniellam30.tumblr.com/ twitter.com/caramelvs9395 2
yjsnovia https://yjsnovia.tumblr.com/ twitter.com/MMLD_GLOBAL 0
saviorsx7 https://saviorsx7.tumblr.com/ twitter.com/saviorsx7 9
fandomtravellers https://fandomtravellers.tumblr.com/ twitter.com/951013_jimin 1
jinkijisoo https://jinkijisoo.tumblr.com/ twitter.com/amunaparty 1
seokjin-network https://seokjin-network.tumblr.com/ twitter.com/bts_twt 2
limechangkyun https://limechangkyun.tumblr.com/ twitter.com/OfficialMonstaX 1
dn-88 https://dn-88.tumblr.com/ twitter.com/1_2Checker0309 0
syubbed https://syubbed.tumblr.com/ twitter.com/adre95xx 1
jk996 https://jk996.tumblr.com/ twitter.com/temperature_v 0
ayukisr https://ayukisr.tumblr.com/ twitter.com/FABULOUSBOY_JM 0
parkminbtswings https://parkminbtswings.tumblr.com/ twitter.com/BABYITSU1013 0
sahorikim https://sahorikim.tumblr.com/ twitter.com/SniperJIMIN 1
purrjimin https://purrjimin.tumblr.com/ twitter.com/purrjiminie 9
bigbangtan-fangirl https://bigbangtan-fangirl.tumblr.com/ twitter.com/taeriii 2
justp-eachyyy https://justp-eachyyy.tumblr.com/ twitter.com/Gigeeers_Cx 1
talalets https://talalets.tumblr.com/ twitter.com/tensionup_1013 1
adeljusichka https://adeljusichka.tumblr.com/ twitter.com/hearthope218 1
short-unicorn https://short-unicorn.tumblr.com/ twitter.com/unknownfan94 2
cryptidhobi https://cryptidhobi.tumblr.com/ twitter.com/WRabbithole97 2
bellaynia https://bellaynia.tumblr.com/ twitter.com/forsuga_0309 1
hardtofigureout https://hardtofigureout.tumblr.com/ twitter.com/taylorvsreyes 2
sugabearv https://sugabearv.tumblr.com/ twitter.com/BTS_JIMINI95 0
angelica-kulis https://angelica-kulis.tumblr.com/ twitter.com/Dream_JM1013 1
unbetia https://unbetia.tumblr.com/ twitter.com/unbetia 7
romythehappycat https://romythehappycat.tumblr.com/ twitter.com/SNIPERJIMIN 0
ajjpbj16 https://ajjpbj16.tumblr.com/ twitter.com/jkontop970901 1
pey4teamparis https://pey4teamparis.tumblr.com/ twitter.com/pey4teamparis 13
tukang-ngeblog https://tukang-ngeblog.tumblr.com/ twitter.com/share 1
valerinejoseph https://valerinejoseph.tumblr.com/ twitter.com/majorscale_kr 3
until-the-flowers-blossom https://until-the-flowers-blossom.tumblr.com/ twitter.com/kimtaehyung_net 2
rainism https://rainism.tumblr.com/ twitter.com/BTS_twt 0
darksuga https://darksuga.tumblr.com/ twitter.com/JELLYBEANS_HJ 0
holyvoiddracula https://holyvoiddracula.tumblr.com/ twitter.com/chunen_ 1
byeoltan https://byeoltan.tumblr.com/ twitter.com/inoasix 1
griffonride https://griffonride.tumblr.com/ twitter.com/hearttoheart95 1
joonieschico https://joonieschico.tumblr.com/ twitter.com/joonieschico 12
ramenko https://ramenko.tumblr.com/ twitter.com/raamenkoistrash 6
irresistiblejin https://irresistiblejin.tumblr.com/ twitter.com/kimkookiejin 4
pinksoulofbts https://pinksoulofbts.tumblr.com/ twitter.com/cherrypink9297 4
alexisthehipsta https://alexisthehipsta.tumblr.com/ twitter.com/seokminv 1
jjilljj https://jjilljj.tumblr.com/ twitter.com/1997_0901com 0
mongjeon https://mongjeon.tumblr.com/ twitter.com/topflight_jk 1
look-im-powerless https://look-im-powerless.tumblr.com/ twitter.com/miracle_1013 2
aliceinbangtanland https://aliceinbangtanland.tumblr.com/ twitter.com/sweet_kook9791 1
chrmnxz https://chrmnxz.tumblr.com/ twitter.com/0613_milk 1
jinandtonics https://jinandtonics.tumblr.com/ twitter.com/URIMPACT1996 0
chimchimsjam https://chimchimsjam.tumblr.com/ twitter.com/SWEETPILL_JM 0
naefarr https://naefarr.tumblr.com/ twitter.com/17_ming9_com 1
sampaaiii https://sampaaiii.tumblr.com/ twitter.com/sammpaaiii 7
yuechankawaii https://yuechankawaii.tumblr.com/ twitter.com/moonsea218 1
youknowmyownname https://youknowmyownname.tumblr.com/ twitter.com/physostegia0912 1
xleax5sos https://xleax5sos.tumblr.com/ twitter.com/CrushOn2226 1
parkpudim https://parkpudim.tumblr.com/ twitter.com/xMing1322 1
lookitskookie https://lookitskookie.tumblr.com/ twitter.com/parkjamjam_kr 1
ayeitsevelynn https://ayeitsevelynn.tumblr.com/ twitter.com/chlapci_ 1
kookiethrust https://kookiethrust.tumblr.com/ twitter.com/sweataer 1
tsvetina96 https://tsvetina96.tumblr.com/ twitter.com/lookatmin1013 2
yoongi-kuma https://yoongi-kuma.tumblr.com/ twitter.com/adelio_bts 1
mochimmin https://mochimmin.tumblr.com/ twitter.com/nallalisa0327 1
thehoneycake https://thehoneycake.tumblr.com/ twitter.com/ALIVE_RM 0
affectionforbangtan https://affectionforbangtan.tumblr.com/ twitter.com/improving_Jin 2
marykim97 https://marykim97.tumblr.com/ twitter.com/FISTBUMP_930309 1
fulloffandomtrash https://fulloffandomtrash.tumblr.com/ twitter.com/Hope_utopia1 1
bluekyun https://bluekyun.tumblr.com/ twitter.com/Rabbitboy_97 1
babybreathssrh https://babybreathssrh.tumblr.com/ twitter.com/taeya1230 1
hopudim https://hopudim.tumblr.com/ twitter.com/hopudim 7
evilnochu https://evilnochu.tumblr.com/ twitter.com/fallin9597KM 1
orayanno https://orayanno.tumblr.com/ twitter.com/piecesofmind_jm 1
alwaysjimined https://alwaysjimined.tumblr.com/ twitter.com/suga030509 1
taescutelittlemole https://taescutelittlemole.tumblr.com/ twitter.com/becauseofV95 1
pastelsandvinyls https://pastelsandvinyls.tumblr.com/ twitter.com/jxzzrene 1
yoonminieseok https://yoonminieseok.tumblr.com/ twitter.com/JHOPEID 0
happybunnykookie https://happybunnykookie.tumblr.com/ twitter.com/Chemistry9597 1
baubasaur https://baubasaur.tumblr.com/ twitter.com/bloominseokboys 1
jamsgotnojimin https://jamsgotnojimin.tumblr.com/ twitter.com/amunaparty 2
presidenthowell https://presidenthowell.tumblr.com/ twitter.com/taehshook 2
jessixalear24 https://jessixalear24.tumblr.com/ twitter.com/JSWD_JM 0
mariag15 https://mariag15.tumblr.com/ twitter.com/caramelvs9395 2
intancahya https://intancahya.tumblr.com/ twitter.com/winterVerry1230 3
yoongiim https://yoongiim.tumblr.com/ twitter.com/spring030993 2
clickthelikeit https://clickthelikeit.tumblr.com/ twitter.com/scoups88 1
nareul-guhaejwo https://nareul-guhaejwo.tumblr.com/ twitter.com/sashaa_b23 2
himangchum https://himangchum.tumblr.com/ twitter.com/309percent_suga 1
taehyung-lovely https://taehyung-lovely.tumblr.com/ twitter.com/BABYITSU1013 0
omgitsiva https://omgitsiva.tumblr.com/ twitter.com/BTS_JIMINI95 0
capndanvers https://capndanvers.tumblr.com/ twitter.com/CaptDanvers 6
starkdelinquents https://starkdelinquents.tumblr.com/ twitter.com/starkdelinquent 15
anxiety-on-ice https://anxiety-on-ice.tumblr.com/ twitter.com/Toys_works 1
blueyoshi211 https://blueyoshi211.tumblr.com/ twitter.com/BlueYoshi211 7
five-nights-five-nights-only https://five-nights-five-nights-only.tumblr.com/ twitter.com/nellucnhoj 1
bored-and-alone-among-the-stars https://bored-and-alone-among-the-stars.tumblr.com/ twitter.com/4MWinchester 2
official-sachsen-anhalt https://official-sachsen-anhalt.tumblr.com/ twitter.com/trisarathops 2
pinkesbaum https://pinkesbaum.tumblr.com/ twitter.com/@pinkesbaum_ 10
muc-puppal https://muc-puppal.tumblr.com/ twitter.com/regieklappe 2
pinkteabagarhut https://pinkteabagarhut.tumblr.com/ twitter.com/phantomdieb 1
jocundasykes https://jocundasykes.tumblr.com/ twitter.com/@JocundaMelrose 6
abuiltinremedy https://abuiltinremedy.tumblr.com/ twitter.com/ahndja 1
exarcadiaelux https://exarcadiaelux.tumblr.com/ twitter.com/doitbrilliantly 2
amadeogaudiososblog https://amadeogaudiososblog.tumblr.com/ twitter.com/ir3storm 1
speedoftheearth https://speedoftheearth.tumblr.com/ twitter.com/SpeedOfTheEarth 4
gefuehlsgefasel https://gefuehlsgefasel.tumblr.com/ twitter.com/gefuehlsgefasel 15
dexgriffin https://dexgriffin.tumblr.com/ twitter.com/MarianKamensky1 2
minni-chan https://minni-chan.tumblr.com/ twitter.com/minnichan0 5
metalgeartachyon https://metalgeartachyon.tumblr.com/ twitter.com/metalgearcipher 9
farinacaro https://farinacaro.tumblr.com/ twitter.com/farina_caro 6
indigoblueplants https://indigoblueplants.tumblr.com/ twitter.com/Nanakokko0217 2
gingahninjah https://gingahninjah.tumblr.com/ twitter.com/DeezyWheezy 1
lamarrdubunboi https://lamarrdubunboi.tumblr.com/ twitter.com/dr_will_ 1
lafemmedemon https://lafemmedemon.tumblr.com/ twitter.com/lafemmedemon 12
fortheunheard https://fortheunheard.tumblr.com/ twitter.com/kasandralea 2
hybridvalentine https://hybridvalentine.tumblr.com/ twitter.com/annachuba 1
ivegotitbad https://ivegotitbad.tumblr.com/ twitter.com/charinalaska 1
caseydickdanger https://caseydickdanger.tumblr.com/ twitter.com/coolguyca5ey 2
goldencashtons https://goldencashtons.tumblr.com/ twitter.com/wastethemgc_ 2
eggplantusiv https://eggplantusiv.tumblr.com/ twitter.com/DemonFang79 2
asexy-space-nerd https://asexy-space-nerd.tumblr.com/ twitter.com/literallyfruit 2
observationalpasstime https://observationalpasstime.tumblr.com/ twitter.com/tachi_ore_mimi 2
desiree-rodriguez https://desiree-rodriguez.tumblr.com/ twitter.com/BoricuaDesiree 6
cosmicdoodles https://cosmicdoodles.tumblr.com/ twitter.com/mcleandaniel30 2
liberalresistance https://liberalresistance.tumblr.com/ twitter.com/LiberalResist 6
getoffmybox https://getoffmybox.tumblr.com/ twitter.com/getoffmybox 11
adeptis https://adeptis.tumblr.com/ twitter.com/Adeptis 6
heyylolitaaheyy https://heyylolitaaheyy.tumblr.com/ twitter.com/Heyy_Lolita1996 5
grimkanaya https://grimkanaya.tumblr.com/ twitter.com/EmreShively 1
gay-mitosis https://gay-mitosis.tumblr.com/ twitter.com/whyy4tt 1
